Title,Area,Price,Bedrooms,Bathrooms,Address
"Giá sốc! The View 125m2, 3PN, siêu đẹp, lầu cao view sông SG, siêu mát, siêu rẻ chỉ 6,49 tỷ",125 m²,6.49 tỷ,3,2,"Quận 7, Hồ Chí Minh"
"Bán gấp Hommyland Riverside cam kết giá rẻ nhất thị trường 2PN 2WC giá chỉ 2,8tỷ",75 m²,2.8 tỷ,2,2,"Quận 2, Hồ Chí Minh"
Bán căn hộ Vinhomes Golden River Ba Son 83.2m2 2PN giá thương lượng. LH 0901 692 ***,83.2 m²,8.3 tỷ,2,2,"Quận 1, Hồ Chí Minh"
Suất ngoại giao - bán giá thấp hơn thị trường 300tr - Eco Green Sài Gòn,95 m²,4.75 tỷ,3,2,"Quận 7, Hồ Chí Minh"
"Bán gấp 2 CH Vinhomes Grand Park 2PN +, 69m2, 2.550 tỷ, view sông thoáng mát",69 m²,2.55 tỷ,2,2,"Quận 9, Hồ Chí Minh"
Siêu phẩm với tầm view pháo hoa. Giá lỗ 100tr - Eco Green Sài Gòn,65 m²,3.95 tỷ,2,2,"Quận 7, Hồ Chí Minh"
Đẹp rẻ chỉ 3tỷ1 giá rẻ nhất 90 Nguyễn Tuân Chính chủ cần bán gấp căn hộ 2 ngủ tầng nội thất sịn,72 m²,3.1 tỷ,2,2,"Thanh Xuân, Hà Nội"
"Chính chủ - bán chung cư H8 Xuân La - Võ Chí Công 35 - 55m, full nội thất, giảm 50tr căn, ở ngay",46 m²,600 triệu,2,1,"Tây Hồ, Hà Nội"
Bán chung cư xpHomes star 1.5tỷ/căn cách Mỹ Đình 15p lái xe cam kết chính sách tốt nhất thị trường,61 m²,1.5 tỷ,2,2,"Đan Phượng, Hà Nội"
"Căn 2PN chỉ 3tỷ view cầu Chương Dương Sông Hồng. Cách phố 5 phút. HTLS 70% 0% 12th, nhận nhà ở ngay",64 m²,3.08 tỷ,2,1,"Long Biên, Hà Nội"
"Căn hộ chung cư cần bán Melody Residences, 2PN 2WC 73m2 LH: 0909 008 *** Mr Thành (để được hỗ trợ)",73 m²,2.6 tỷ,2,2,"Tân Phú, Hồ Chí Minh"
"Căn hộ cần bán Oriental Plaza, Âu Cơ Tân Phú, Hồ Chí Minh, 106m2, 3PN, sổ hồng LH: 0909 008 *** Thành",106 m²,4 tỷ,3,2,"Tân Phú, Hồ Chí Minh"
Chủ đầu tư - bán chung cư đường Phan Thanh giá chỉ từ 550tr,33 m²,Giá thỏa thuận,1,0,"Thanh Khê, Đà Nẵng"
Bán gấp! Chính chủ cần bán chung cư Nguyễn Tri Phương giá chỉ từ 620tr,48 m²,620 triệu,2,1,"Thanh Khê, Đà Nẵng"
"Chính chủ - mở bán chung cư Ngô Quyền - Sơn Trà, 1PN - 2PN, giá chỉ từ 550tr",50 m²,Giá thỏa thuận,2,2,"Sơn Trà, Đà Nẵng"
Bán căn hộ 45m2 Westbay Ecopark giá 1.180 tỷ bao phí. Liên hệ 0948 205 ***,45 m²,1.13 tỷ,1,1,"Văn Giang, Hưng Yên"
"Chính chủ cần bán gấp căn hộ 2PN full nội thất toà Rivera Park 69 Vũ Trọng Phụng, giá bán 3,x tỷ",72 m²,3.75 tỷ,2,1,"Thanh Xuân, Hà Nội"
Đầu tư nội thất 300tr - giờ bán thấp hơn TT 400tr - Eco Green Sài Gòn,70 m²,3.95 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Bỏ sót tin đăng này, AC đã bỏ lỡ một căn đẹp và rẻ, Eco Green Sài Gòn",70 m²,3.95 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Chính chủ cần bán Angia Riverside, 69m2, 2PN, 2WC, full nội thất, sổ hồng giá 2,7 tỷ. View sông",69 m²,2.7 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Cần bán căn hộ cao cấp Riverpark Residence, Quận 7, Hồ Chí Minh. 137 m2 giá 7,6 tỷ",137 m²,7.6 tỷ,3,2,"Quận 7, Hồ Chí Minh"
"Hàng Hot Bán Angia Skyline Quận 7,112m2, 3PN full nội thất, giá chỉ 3.8 tỷ. Đã có sổ hồng",112 m²,3.8 tỷ,3,2,"Quận 7, Hồ Chí Minh"
Chính chủ cần bán căn hộ 146m2 - 3 phòng ngủ - View Công Viên Thanh Xuân - gía 7 tỷ 0988 246 ***,146 m²,7 tỷ,3,0,"Cầu Giấy, Hà Nội"
"Kẹt tiền bán nhanh River Panorama,Quận 7, 65m2, view Q1, Full nội thất chỉ 2,9 tỷ",65 m²,2.9 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Bán nhanh căn 2PN+1,2VS góc 70m2 full nội thất mang phong cách châu Âu giá 1.88tỷ Vinhome OceanPark",70 m²,1.88 tỷ,2,2,"Gia Lâm, Hà Nội"
"Bán River Panorama Quận, 2PN, full nội thất giá chỉ 2,4 tỷ, nhận nhà ngay",55 m²,2.4 tỷ,2,0,"Quận 7, Hồ Chí Minh"
Cần bán gấp căn 1PN 1 Full nội thất giá 1.2 tỷ ban công Đông Nam tại Vin Ocean Park Gia Lâm Hà Nội,47 m²,1.2 tỷ,1,1,"Gia Lâm, Hà Nội"
"Hàng siêu hot bán căn River Panorama, 2PN,2WC, view sông, full nội thất cao cấp giá chỉ 2,8 tỷ",62 m²,2.8 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Chính chủ bán gấp căn 2PN, 1VS giá 1.55 tỷ tại Vinhomes Ocean Park Gia Lâm, Hà Nội. LH: 0977 484 ***",60 m²,1.55 tỷ,2,1,"Gia Lâm, Hà Nội"
"Bán căn hộ Duplex Happy Valley Premier, Quận 7, Hồ Chí Minh. diện tích 170m2 3PN 3WC view sông",170 m²,15.5 tỷ,3,3,"Quận 7, Hồ Chí Minh"
Căn 3N được thiết kế mang phong cách đẳng cấp hiện đại với giá 2.3tỷ tại Vin Ocean Park 0977 484 ***,80 m²,2.3 tỷ,3,2,"Gia Lâm, Hà Nội"
"Bán căn 3PN view hồ Vinhomes Skylake - Phạm Hùng, giá 6,5 tỷ full nội thất cao cấp. LH: 0912 134 ***",96 m²,6.5 tỷ,3,2,"Nam Từ Liêm, Hà Nội"
"Chủ nhà gửi bán căn hộ Vinhomes D'Capitale - Trần Duy Hưng, CH 3PN full đồ 5.x tỷ, LH: 0912 134 ***",95 m²,Giá thỏa thuận,3,0,"Cầu Giấy, Hà Nội"
"Chính chủ cần bán gấp căn 2PN, 2VS 68m2 giá 1.7 tỷ tại Vinhomes Ocean Park LH: 0977 484 ***",68 m²,1.7 tỷ,2,2,"Gia Lâm, Hà Nội"
"Chính chủ cần bán căn hộ 3 phòng ngủ - DT 102 m2 - ban công Đông Nam - giá 4,5 tỷ lh 0988 246 ***",102 m²,4.5 tỷ,3,2,"Thanh Xuân, Hà Nội"
"Trực tiếp CĐT, bảng giá tận gốc CK 25% căn hộ Bình Minh Garden + quà tặng ưu đãi tháng 3",74 m²,2.6 tỷ,2,2,"Long Biên, Hà Nội"
"Bán căn 2PN/79,2m2 tầng trung có 3 mặt thoáng tòa N04A Ngoại Giao Đoàn LH 0941 508 ***",79.2 m²,4.15 tỷ,2,2,"Bắc Từ Liêm, Hà Nội"
"Hot bán gấp The View dt 91m2, 2PN, 2WC, full nội thất cao cấp, giá chỉ 4,8 tỷ",91 m²,4.8 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Bán CH Picity giá chênh thấp chỉ 2tỷ100, tầng trung, nội thất cơ bản, hỗ trợ vay NH LH 0909 885 ***",58 m²,2.065 tỷ,2,2,"Quận 12, Hồ Chí Minh"
Cắt lỗ 400tr căn hộ 3 phòng ngủ CC cao cấp The Legend 109 Nguyễn Tuân,85.5 m²,Giá thỏa thuận,3,1,"Thanh Xuân, Hà Nội"
Chính chủ bán căn duplex (2 tầng) 3 phòng ngủ 2 phòng vệ sinh giá 5xxx tỷ,108 m²,5.53 tỷ,3,2,"Thanh Xuân, Hà Nội"
"Cần bán gấp penthouse căn hộ Jamila Khang Điền nhà thô, NH hỗ trợ vay 80%. Liên hệ: 0982 667 ***",201 m²,11.79 tỷ,4,2,"Quận 9, Hồ Chí Minh"
"Cần bán gấp penthouse căn hộ Jamila Khang Điền nhà thô, NH hỗ trợ vay 80%. Liên hệ: 0982 667 ***",201 m²,11.79 tỷ,4,3,"Quận 9, Hồ Chí Minh"
"Chuyên giỏ hàng 3 phòng ngủ DA Sunwah Pearl với nhiều vị trí đẹp, giá siêu tốt mới cập nhật 04/2023",125 m²,12.38 tỷ,3,2,"Bình Thạnh, Hồ Chí Minh"
"Bán gấp Riviera Point 91m2, 2PN, 2WC, layout có thể làm thành 3PN, giá yêu chỉ 3,9 tỷ, sổ hồng sẵn",91 m²,3.9 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Bán gấp The View 151m2, 3PN, 3WC, ban công siêu rộng giá chỉ 8,4 tỷ full nội thất cao cấp, lầu 6",151 m²,8.4 tỷ,3,2,"Quận 7, Hồ Chí Minh"
"Cần tiền bán gấp Green Valley, 120m2, 3PN, 2WC, view sân golf giá chỉ 5,5 tỷ LH 0931 876 ***",120 m²,5.5 tỷ,3,2,"Quận 7, Hồ Chí Minh"
"Bán nhanh CHCC Riviera Point, 91m2, 2PN, 2WC chỉ 3.8 tỷ, sổ hồng, gọi ngay: 0931 876 *** em Mạnh",91 m²,3.8 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Bán gấp CH Riviera Point, 99,9m2, 2PN, 2WC, 4,2 tỷ nhà đẹp, sang trọng, view sông mát mẻ",100 m²,4.2 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Bán nhanh Penthouse The View-Keppel Land Q7, 304m2, full nội thất cao cấp, giá chỉ 28 tỷ",304 m²,28 tỷ,3,5,"Quận 7, Hồ Chí Minh"
"Bán CH Sacomreal 584 - Tân Phú: 76m2, 2 phòng ngủ, 2WC, giá: 2.3 tỷ, LH: 0932 192 *** Hiếu",76 m²,2.3 tỷ,2,2,"Tân Phú, Hồ Chí Minh"
"Bán gấp căn hộ Riviera Point, 148m2, 3PN, 3WC, nhà đẹp cao cấp giá 6,2 tỷ sổ hồng riêng",148 m²,6.2 tỷ,3,3,"Quận 7, Hồ Chí Minh"
"Giá tốt nhất CH Riviera Point 148m2, 3PN, 3WC, cực sốc chỉ 6,3 ty",148 m²,6.3 tỷ,3,0,"Quận 7, Hồ Chí Minh"
"Bán CHCC Xi Grand Court, Quận 10, 1PN - 2PN - 3PN, giá rẻ nhất thị trường, LH: 0932 192 *** Hiếu",90 m²,5.3 tỷ,3,3,"Quận 10, Hồ Chí Minh"
"Bán căn hộ Duplex The View, 137m2, 2pn, nhà cao cấp giá 8 tỷ, trần cao 6m, view trực diện sông",137 m²,8 tỷ,3,0,"Quận 7, Hồ Chí Minh"
"Kẹt tiền bán gấp Scenic Valley nhà cực đẹp giá 3,65 tỷ, 2PN, 2WC, 71m2, gọi ngay 0931 876 ***",71 m²,3.65 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Bán căn hộ 92m2 , 3 ngủ tại Chung cư Rừng Cọ Ecopark - Giá tốt nhất thị trường",92 m²,2.15 tỷ,3,2,"Văn Giang, Hưng Yên"
"Bán gấp CHCC Riviera Point, 99m2, 2PN, 2WC, lầu cao, giá chỉ 4.2 tỷ, sổ hồng riêng. Cọc ngay ạ",99 m²,4.2 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Chính chủ bán gấp Midtown, 91m2, 2PN, full NT cao cấp, chỉ 5,3 tỷ sổ hồng tươi",91 m²,5.3 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Bán nhanh CHCC Riviera Point, 91m2, 2PN, 2WC chỉ 3.8 tỷ, sổ hồng, gọi ngay: 0931 876 *** em Mạnh",91 m²,3.8 tỷ,2,2,"Quận 7, Hồ Chí Minh"
Kính gửi giỏ hàng chuyển nhượng mới nhất tại The Ascentia - Phú Mỹ Hưng tháng 4 đến quý khách,58 m²,3.4 tỷ,1,2,"Quận 7, Hồ Chí Minh"
"Bán gấp Ascentia PMH 78m2, 2PN, 2WC, giá cực sốc chỉ 5 tỷ. Gọi ngay: 0931 876 *** để cọc ạ",78 m²,5 tỷ,2,1,"Quận 7, Hồ Chí Minh"
"Bán nhanh CHCC Riviera Point nhà đẹp 99m2, 2PN, 2WC chỉ 4,4 tỷ, ban công full, phòng khách rộng",99 m²,4.4 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Hot! Bán nhanh CH Riviera POint, 148m2 view hồ bơi, 3PN, 3WC giá chỉ 6,2 tỷ. Nhà mới 100% chưa ai ở",148 m²,6.2 tỷ,3,3,"Quận 7, Hồ Chí Minh"
"Em chuyên bán Everrich Infinity 1PN 2,7 tỷ, 2PN 5,9 tỷ, 3PN 8,5 tỷ LH 0902 325 ***",80 m²,5.9 tỷ,2,2,"Quận 5, Hồ Chí Minh"
"Bán căn hộ Vinhomes Central Park 121m2 3PN, phòng khách rộng rãi, nội thất hiện đại",121 m²,8.1 tỷ,3,2,"Bình Thạnh, Hồ Chí Minh"
"Căn hộ cao cấp giá rẻ nhất Sài Gòn Centana, 65m2 2,2 tỷ chỉ thanh toán trước 440tr",65 m²,2.2 tỷ,1,2,"Quận 9, Hồ Chí Minh"
"Bán chung cư An Lạc Vân Canh Hoài Đức Hà Nội. Giá 2,5 tỷ đủ đồ nội thất, sổ hồng lâu dài",67 m²,2.5 tỷ,2,2,"Hoài Đức, Hà Nội"
Tổng chiết khấu 500 triệu. Đóng 50% nhận nhà luôn. Hỗ trợ vay không lãi suất trong 2 năm đầu,106 m²,Giá thỏa thuận,3,2,"Nam Từ Liêm, Hà Nội"
"Bán căn hộ Pen view hồ Mễ Trì giá bán 5,450 tỷ bao thuế phí. LH 0919 786 ***",136.5 m²,5.45 tỷ,4,2,"Nam Từ Liêm, Hà Nội"
"Top 5 căn hộ The Sun giá tốt cần bán gấp - diện tích (51, 56, 76, 96 m2) giá tốt nhất, báo full giá",40 m²,1.75 tỷ,2,1,"Quận 2, Hồ Chí Minh"
Chính chủ bán căn hộ 2007 tòa Park 1,73 m²,Giá thỏa thuận,2,2,"Đông Anh, Hà Nội"
"Căn hộ Giá Siêu Rẻ 1PN + ngay Visip1 Thuận An, Bình Dương. Vào ở ngay với 99tr",42 m²,Giá thỏa thuận,2,0,"Thuận An, Bình Dương"
"Bán gấp căn 60m2, 2.5tỷ, CH 2PN - 1WC full nội thất đẹp tại Thiên Niên Kỷ, hỗ trợ vay ngân hàng 70%",60 m²,2.5 tỷ,2,1,"Hà Đông, Hà Nội"
"Lotus - 3PN Giá tốt nhất Vista Verde - Diện tích 133m2, giá chỉ 7,3 tỷ",133 m²,7.3 tỷ,3,0,"Quận 2, Hồ Chí Minh"
"(Mới) bán gấp căn hộ 77m2 tại chung cư Mỹ Đình Pearl, giá: 3.5 tỷ liên hệ: 0942 281 *** em Huy",77 m²,3.5 tỷ,2,3,"Nam Từ Liêm, Hà Nội"
"Tôi cần bán căn hộ cao cấp 106m2, 3PN NGĐ full đồ đẹp 4ty5 , đã có sổ đỏ. Liên hệ: 0836 291 ***",106 m²,4.5 tỷ,3,2,"Bắc Từ Liêm, Hà Nội"
"Mở bán căn hộ dưỡng lão tại Ecopark tiện ích chuẩn Nhật Bản, căn đẹp, tầng đẹp, giá tốt",60 m²,Giá thỏa thuận,2,0,"Văn Giang, Hưng Yên"
"Chính chủ cần bán gấp CHCC N03T4, 111m2, 3pn, full nội thất 5,05 tỷ. Lh 0836 291 ***",111 m²,5.05 tỷ,3,2,"Bắc Từ Liêm, Hà Nội"
"Gấp quá, bán nhanh căn hộ 70m2, 2PN2VS giá bán nhanh trong tuần này nhỉnh 1.7 tỷ",73 m²,Giá thỏa thuận,2,0,"Long Biên, Hà Nội"
"Căn hộ 2PN 2WC đối diện ĐH Văn Hiến, DT 68m2 giá chỉ 1,5 tỷ! Sổ hồng trao tay",68 m²,1.53 tỷ,2,2,"Quận 8, Hồ Chí Minh"
"Topaz Elite khách bỏ cọc cần bán gấp căn 79m2 2PN 2WC giá chỉ 2,28 tỷ, rẻ hơn thị trường 400 triệu",79 m²,2.28 tỷ,2,2,"Quận 8, Hồ Chí Minh"
"Topaz Elite khách bỏ cọc cần bán gấp căn 79m2 2PN 2WC giá chỉ 2,28 tỷ, rẻ hơn thị trường 400 triệu",79 m²,2.28 tỷ,2,2,"Quận 8, Hồ Chí Minh"
"Gđ Chuyển Đổi xuống mặt đất bán gấp Căn 112m2, Tại HPC Landmark, 3 Ngủ 2WC, Full Nt, Giá: 3,7 Tỷ",112 m²,3.7 tỷ,3,2,"Hà Đông, Hà Nội"
Danh sách căn 2-3-4 pn Iris Garden đang bán cập nhật liên tục (tuần 2 tháng 4-2023). 0832 201 ***,103 m²,3.5 tỷ,3,2,"Nam Từ Liêm, Hà Nội"
"Chính chủ bán căn hộ Opal Garden, chủ đầu tư Đất Xanh Phạm Văn Đồng, liên hệ: 0932 011 ***",72 m²,2.8 tỷ,2,0,"Thủ Đức, Hồ Chí Minh"
"Bán Opal Riverside lầu 11, 2 phòng ngủ, view sông chính chủ miễn trung gian. 0932 011 ***",71 m²,3 tỷ,2,2,"Thủ Đức, Hồ Chí Minh"
"Bán gấp căn hộ Opal Riverside 71m2, ngay Phạm Văn Đồng, 0932 011 ***",71 m²,2.6 tỷ,2,2,"Thủ Đức, Hồ Chí Minh"
"(Mới), bán gấp căn hộ 71m2 tại chung cư Sky Park Residence, giá: 4 tỷ, liên hệ: 0942 281 *** em Huy",71 m²,Giá thỏa thuận,2,2,"Cầu Giấy, Hà Nội"
Tôi cần bán căn 69m2 - 2 ngủ - 2 ban công - giá chỉ 1.55 tỉ bao thuế phí,69 m²,1.55 tỷ,2,0,"Long Biên, Hà Nội"
"Bán căn hộ Goldmark City - 113m2 - 3PN - Tặng toàn bộ nội thất - 4,6 tỷ",113 m²,4.6 tỷ,3,2,"Bắc Từ Liêm, Hà Nội"
"Bán duplex dự án Opal Riverside đường Phạm Văn Đồng giá 140m2, 3 phòng ngủ. LH: 0932 011 ***",140 m²,Giá thỏa thuận,3,0,"Thủ Đức, Hồ Chí Minh"
"Chính chủ bán căn hộ 49m2 1PN đã có sổ riêng, lô A Green Town Bình Tân, HT vay bank. LH 0902 510 ***",49 m²,1.4 tỷ,1,0,"Bình Tân, Hồ Chí Minh"
"Giá tốt chỉ có 1 căn 2N 2WC, 68m2, full nội thất chỉ 1.7 tỷ. 0376 549 ***",68 m²,1.7 tỷ,2,1,"Gia Lâm, Hà Nội"
"Hot! Căn góc 93m2 tầng trung, view công viên, full nội thất K Park sang tên ngay chỉ 3tỷ380(btp)",93 m²,3.38 tỷ,3,2,"Hà Đông, Hà Nội"
"(Mới) Bán gấp căn hộ 144 m2 tại chung cư The Legacy giá 6,3 tỷ - Em Minh 0832 201 ***",144 m²,6.3 tỷ,3,2,"Thanh Xuân, Hà Nội"
"(Giá thật) Chính chủ cần bán chung cư tại Goldsilk Complex, 68m2, 2PN - 1WC, full NT, giá: 2.45tỷ",68 m²,2.45 tỷ,2,2,"Hà Đông, Hà Nội"
"Cần nhượng lại CC Galaxy 9 vị trí đẹp, bao mát 94m2, 5,2 tỷ, 3PN, 2WC, LH Vân: 0909 943 ***",94 m²,5.2 tỷ,3,1,"Quận 4, Hồ Chí Minh"
"Căn thương mại Topaz Home với 60.13m2 view hồ bơi thoáng mát chỉ 1,860 tỷ LH: 0938 740 ***",60.13 m²,1.86 tỷ,2,2,"Quận 12, Hồ Chí Minh"
Chính chủ gửi bán căn Loft trần cao 5m. Full nội thất view sông và quận 1 dự án The Metropole,135 m²,29.5 tỷ,2,2,"Quận 2, Hồ Chí Minh"
"Giá cực kỳ tốt - 2PN2WC chỉ 3.12 tỷ bao hết, hướng Nam mát mẻ vô cùng. Xem nhà 24/7 cùng FPLand",63 m²,3.12 tỷ,2,2,"Quận 6, Hồ Chí Minh"
"Căn hộ 3PN, 98m2, kế bên Vincom Thủ Đức, đang xây dựng giá 9,8 tỷ(góp), Nhận ký gửi bán lại nhanh",98 m²,9.8 tỷ,3,2,"Thủ Đức, Hồ Chí Minh"
Cần tiền bán gấp căn hộ 58m2 2pn sổ đỏ chính chủ,58 m²,Giá thỏa thuận,2,2,"Hà Đông, Hà Nội"
"Chính chủ cần bán gấp, lỗ, siêu rẻ căn hộ 84m2 Nam Xa La, KĐT Xa La, Hà Đông, đầy đủ nội thất",84 m²,Giá thỏa thuận,2,2,"Hà Đông, Hà Nội"
"GIẢM sâu căn góc giá nhỉnh 1,6 tỷ, 63m2, 2PN, 2WC đã có sổ hồng tòa CT2B Xa La",63 m²,Giá thỏa thuận,2,2,"Hà Đông, Hà Nội"
"Chỉ nhỉnh 1,3xtỷ - sở hữu ngay căn góc 64m2, 2 pn tòa CT6A. Tầng đẹp thuận tiện đi lại",64 m²,Giá thỏa thuận,2,2,"Hà Đông, Hà Nội"
Cần bán nhanh căn hộ 39m2 toà CT10 chung cư Đại Thanh 1PN 1WC,39 m²,690 triệu,1,1,"Thanh Trì, Hà Nội"
"Bán căn góc Sunview Town, 69m2, 2PN hướng đông nam, sổ hồng",69 m²,2.15 tỷ,2,2,"Thủ Đức, Hồ Chí Minh"
"Giảm giá kịch sàn căn 56m2 hoa hậu 2PN, 2WC",56 m²,1.2 tỷ,2,2,"Thanh Trì, Hà Nội"
"Cắt lỗ 200tr, CC cần bán CC The Terra An Hưng 1809 (74m2) & 1601 (96m2) & 1903 (88m2) 0862 276 ***",74 m²,2.6 tỷ,2,2,"Hà Đông, Hà Nội"
"Bán căn hộ Sunview Town 64m2, 2PN 2WC. Hướng cửa ĐN, sổ hồng",64 m²,1.9 tỷ,2,2,"Thủ Đức, Hồ Chí Minh"
"Chính chủ cần bán gấp, lỗ, siêu rẻ căn hộ 84m2 Nam Xa La, KĐT Xa La, Hà Đông, giá 1 tỷ 420 triệu",84 m²,1.42 tỷ,2,2,"Hà Đông, Hà Nội"
"Chỉ nhỉnh 2 tỷ - sở hữu ngay căn 104m2, 3 PN, 2WC CT2B. Tầng đẹp thuận tiện đi lại",104 m²,Giá thỏa thuận,3,0,"Hà Đông, Hà Nội"
"Giảm giá sâu! Căn hộ 90m2, 3pn tại KĐT Xa La, giá chỉ nhỉnh 2 tỷ, nhà đẹp bao rộng rãi - LH",90 m²,2.22 tỷ,3,2,"Hà Đông, Hà Nội"
"Cần bán nhanh căn hộ 42m2, 1PN, 1WC toà CT8 giá chỉ 820tr",42 m²,820 triệu,1,2,"Thanh Trì, Hà Nội"
"Chính chủ cần bán gấp, lỗ, siêu rẻ căn hộ 70m2 toà CT5, KĐT Xa La, Hà Đông, đầy đủ nội thất",70 m²,1.7 tỷ,2,1,"Hà Đông, Hà Nội"
Thanh lý căn hộ 2PN Diamond Riverside trả nợ ngân hàng,72 m²,2.35 tỷ,2,2,"Quận 8, Hồ Chí Minh"
"Chính chủ bán gấp CH Thủy Lợi 4, 3PN. DT 121m2, sổ hồng, lầu trung, 4.2 tỉ, LH: 0932 789 ***",121 m²,4.2 tỷ,3,2,"Bình Thạnh, Hồ Chí Minh"
"Bán gấp căn Feliz En Vista, 2PN Duplex toà Berdaz giá 7.35 tỷ (bao thuế phí và 5% ra sổ)",103 m²,7.35 tỷ,2,0,"Quận 2, Hồ Chí Minh"
"0971 085 *** Chính chủ bán CC CT1 Yên Nghĩa 1909- 74m2 - 1.8 tỷ & 1202- 112m2 - 2.1 tỷ, SĐCC, full NT",74 m²,1.8 tỷ,2,2,"Hà Đông, Hà Nội"
"0971,085,383 chính chủ bán CC Udic N04 Hoàng Đạo Thúy - 134m2 - 3PN - Full NT - 5.5 tỷ",134 m²,5.5 tỷ,3,2,"Cầu Giấy, Hà Nội"
"0971 085 ***, bán gấp CC IA20 Ciputra, 1616 - 92m2 & 1820 - 107,5m2 & 1515 - 111m2. SĐCC, 2.8 tỷ",92 m²,Giá thỏa thuận,3,2,"Bắc Từ Liêm, Hà Nội"
"0971 085 ***, bán gấp CC IA20 Ciputra, 1616 - 92m2 & 1820 - 107,5m2 & 1515 - 111m2. SĐCC, 2.8 tỷ",92 m²,Giá thỏa thuận,3,2,"Bắc Từ Liêm, Hà Nội"
"(Mới) Bán gấp căn hộ 3 ngủ 135m2 chung cư Iris Garden, giá: 4.8 tỷ gọi: 0942 281 *** em Huy",135 m²,4.8 tỷ,3,2,"Nam Từ Liêm, Hà Nội"
"Chính chủ bán CC Tây Hồ Residence, 1505 - 73m2 & 1606 - 94,6m2 & 1808 - 73m2, 45tr/m2. 0971.085.383",73 m²,3.28 tỷ,2,2,"Tây Hồ, Hà Nội"
"0971 085 ***! Chính chủ bán CC Golden Palace Mễ Trì 1808-86m2 3 tỷ & 1513-110m2 4.3 tỷ, full NT SĐCC",86 m²,3 tỷ,2,2,"Nam Từ Liêm, Hà Nội"
"0971,085,383 - Bán gấp, CC Mipec Xuân Thủy, 1909A-85m2 - 2007S-70m2 và 1515A-108m2, 46tr/m2",85 m²,Giá thỏa thuận,2,2,"Cầu Giấy, Hà Nội"
Bán căn hộ cao cấp Vinhomes Skylake Phạm Hùng - View Hồ - 96m2 - 3 ngủ,96 m²,8.1 tỷ,3,2,"Nam Từ Liêm, Hà Nội"
"Bán căn hộ 3 phòng ngủ view hồ bơi, tầng đẹp tại Topaz Elite Quận 8",85 m²,2.92 tỷ,3,2,"Quận 8, Hồ Chí Minh"
"(Mới) bán gấp căn hộ 103m2 3 ngủ tại chung cư Iris Garden, giá: 3,8 tỷ liên hệ: 0942 281 *** em Huy",103 m²,3.8 tỷ,3,2,"Nam Từ Liêm, Hà Nội"
Cần tiền nên bán gấp căn chung cư 2 ngủ full khu đô thị Thanh Hà Hà Đông LH 0978 740 ***,77 m²,Giá thỏa thuận,2,0,"Hà Đông, Hà Nội"
Căn góc 3PN - chỉ 690 tr - nhận nhà ở ngay - 2 mặt ĐN - TN,82 m²,2.3 tỷ,3,2,"Đông Anh, Hà Nội"
"Bán căn hộ studio khu Tonkin 2, 1.290 tỷ full nội thất",30 m²,1.29 tỷ,1,0,"Nam Từ Liêm, Hà Nội"
"Đừng bỏ qua căn 2PN tầng cao, NTCB, view đỉnh cao thấy Landmark & Bitexco giá 5.45 tỷ. Xem nhà 24/7",73 m²,5.45 tỷ,2,0,"Quận 10, Hồ Chí Minh"
"(Mới) bán gấp căn hộ 3pn 4,1 tỷ - 4pn 5,5 tỷ tại chung cư Dolphin Plaza - Em Minh 0832 201 ***",133 m²,4.1 tỷ,3,2,"Nam Từ Liêm, Hà Nội"
"Bán căn hộ chung cư 3 PN Vinhomes Skylake có slot ô tô 104m2 giá 6,7 tỷ bao phí Lh: 0983 767 ***",104 m²,6.7 tỷ,3,2,"Nam Từ Liêm, Hà Nội"
"Duy nhất bán căn hộ 3PN chỉ 5,6 tỷ full nội thất cao cấp LH xem nhà 0974 680 ***",104 m²,5.6 tỷ,3,2,"Nam Từ Liêm, Hà Nội"
"Bán CH Centana, Q2, (64m2, 2PN, giá 2,9 tỷ)(88m2, 3PN, giá 3,7 tỷ)(97m2, 3PN, giá 4,4 tỷ). Lầu cao",88 m²,3.7 tỷ,3,2,"Quận 2, Hồ Chí Minh"
"Cập nhật rổ hàng sang nhượng giá tốt nhất dự án The Emerald Golf View từ 1,9 tỷ",52 m²,1.9 tỷ,1,2,"Thuận An, Bình Dương"
"Duy nhất căn hộ Sun Grand City - 69B Thụy Khê, 150m2, 3PN, view trọn Hồ Tây. Giá chỉ 13 tỷ",150 m²,13 tỷ,3,1,"Tây Hồ, Hà Nội"
Chấm dứt cuộc sống ở trọ chỉ sở hữu 2PN-2WC trả trước 350tr tại làn đại học thành phố Thủ Đức HCM,53 m²,1.4 tỷ,2,3,"Dĩ An, Bình Dương"
